Atom_Index,Charge,Info,DataMass,Source,ElementGuess,AtomicNumber
6,0.0,C  - C~   |,12.011,oplsaa.lt,C,6
394,0.28,"""Me MePhosphonate CH3-O""",12.011,oplsaa2008.lt,C,6
396,-0.51,"""Me MePhosphonate CH3-P""",12.011,oplsaa2008.lt,C,6
398,-0.14,"""Bz MePhosphonate Cipso""",12.011,oplsaa2008.lt,C,6
399,0.32,"""Bz MePhosphonate CH3-O""",12.011,oplsaa2008.lt,C,6
401,-0.04,"""Me BzPhosphonate Cipso""",12.011,oplsaa2008.lt,C,6
402,-0.47,"""Me BzPhosphonate CH3-P""",12.011,oplsaa2008.lt,C,6
404,0.14,"""Ph Phosphate Cipso""",12.011,oplsaa2008.lt,C,6
405,0.24,"""Barbiturate C6(R2)""",12.011,oplsaa2008.lt,C,6
406,0.51,"""Ester -COOR""",12.011,oplsaa2008.lt,C,6
409,0.16,"""Methyl Ester -OCH3""",12.011,oplsaa2008.lt,C,6
411,0.635,"""Benzoic Acid -COOH""",12.011,oplsaa2008.lt,C,6
412,0.625,"""Aryl Ester -COOR""",12.011,oplsaa2008.lt,C,6
413,0.135,"""Phenyl Ester Cipso""",12.011,oplsaa2008.lt,C,6
417,-0.54,"""Sulfonamide CH3-S""",12.011,oplsaa2008.lt,C,6
423,0.18,"""N-Me Sulfonamide CH3-""",12.011,oplsaa2008.lt,C,6
425,0.39,"""Sulfonamide N-CH2-R""",12.011,oplsaa2008.lt,C,6
427,-0.18,"""N-Et Sulfonamide CH3-""",12.011,oplsaa2008.lt,C,6
429,0.0,"""Aryl Sulfonamide C-SO2N""",12.011,oplsaa2008.lt,C,6
430,0.03,"""Aryl Sulfoxide C-S=O""",12.011,oplsaa2008.lt,C,6
431,0.19,"""alkoxy carbon, Et Ester -OCH2R"" (Price++Jorgensen,2001)",12.011,oplsaa2008.lt,C,6
432,0.22,"""i-Pr Ester -OCHR2""",12.011,oplsaa2008.lt,C,6
433,0.25,"""t-Bu Ester -OCR3""",12.011,oplsaa2008.lt,C,6
439,-0.035,"""Sulfoxide CH3-SO-R""",12.011,oplsaa2008.lt,C,6
440,0.025,"""Sulfoxide -CH2-SO-R""",12.011,oplsaa2008.lt,C,6
441,0.075,"""TRP CG""",12.011,oplsaa2008.lt,C,6
442,-0.055,"""TRP CD""",12.011,oplsaa2008.lt,C,6
443,0.13,"""TRP CE""",12.011,oplsaa2008.lt,C,6
446,-0.005,"""HIS CB""",12.011,oplsaa2008.lt,C,6
447,0.295,"""HID & HIE CE1""",12.011,oplsaa2008.lt,C,6
448,-0.015,"""HID CD2 & HIE CG""",12.011,oplsaa2008.lt,C,6
449,0.015,"""HID CG & HIE CD2""",12.011,oplsaa2008.lt,C,6
450,0.385,"""HIP CE1""",12.011,oplsaa2008.lt,C,6
451,0.215,"""HIP CG & CD2""",12.011,oplsaa2008.lt,C,6
455,-0.115,"""TRP CD1""",12.011,oplsaa2008.lt,C,6
456,0.055,"""i-Pr Benzene -CHMe2""",12.011,oplsaa2008.lt,C,6
457,0.115,"""t-Bu Benzene -CMe3""",12.011,oplsaa2008.lt,C,6
458,-0.03,"""Vinyl Ether =CH-OR""",12.011,oplsaa2008.lt,C,6
459,0.085,"""Vinyl Ether =CR-OR""",12.011,oplsaa2008.lt,C,6
460,0.0,"""Biphenyl C1""",12.011,oplsaa2008.lt,C,6
462,0.473,"""Pyridine C1""",12.011,oplsaa2008.lt,C,6
463,-0.447,"""Pyridine C2""",12.011,oplsaa2008.lt,C,6
464,0.227,"""Pyridine C3""",12.011,oplsaa2008.lt,C,6
469,0.192,"""Pyrazine CH""",12.011,oplsaa2008.lt,C,6
472,0.874,"""Pyrimidine C2""",12.011,oplsaa2008.lt,C,6
473,0.653,"""Pyrimidine C4""",12.011,oplsaa2008.lt,C,6
474,-0.689,"""Pyrimidine C5""",12.011,oplsaa2008.lt,C,6
479,0.378,"""Pyridazine C3""",12.011,oplsaa2008.lt,C,6
480,-0.16,"""Pyridazine C4""",12.011,oplsaa2008.lt,C,6
484,-0.163,"""Pyrrole C2""",12.011,oplsaa2008.lt,C,6
485,-0.149,"""Pyrrole C3""",12.011,oplsaa2008.lt,C,6
491,0.246,"""Pyrazole C3""",12.011,oplsaa2008.lt,C,6
492,-0.32,"""Pyrazole C4""",12.011,oplsaa2008.lt,C,6
493,-0.034,"""Pyrazole C5""",12.011,oplsaa2008.lt,C,6
499,0.275,"""Imidazole C2""",12.011,oplsaa2008.lt,C,6
501,0.185,"""Imidazole C4""",12.011,oplsaa2008.lt,C,6
502,-0.286,"""Imidazole C5""",12.011,oplsaa2008.lt,C,6
508,-0.019,"""Furan C2""",12.011,oplsaa2008.lt,C,6
509,-0.154,"""Furan C3""",12.011,oplsaa2008.lt,C,6
513,0.511,"""Oxazole C2""",12.011,oplsaa2008.lt,C,6
515,0.169,"""Oxazole C4""",12.011,oplsaa2008.lt,C,6
516,-0.148,"""Oxazole C5""",12.011,oplsaa2008.lt,C,6
522,0.405,"""Isoxazole C3""",12.011,oplsaa2008.lt,C,6
523,-0.455,"""Isoxazole C4""",12.011,oplsaa2008.lt,C,6
524,0.25,"""Isoxazole C5""",12.011,oplsaa2008.lt,C,6
529,0.001,"""Indole C2""",12.011,oplsaa2008.lt,C,6
530,-0.39,"""Indole C3""",12.011,oplsaa2008.lt,C,6
531,-0.27,"""Indole C4""",12.011,oplsaa2008.lt,C,6
532,-0.127,"""Indole C5""",12.011,oplsaa2008.lt,C,6
533,-0.108,"""Indole C6""",12.011,oplsaa2008.lt,C,6
534,-0.258,"""Indole C7""",12.011,oplsaa2008.lt,C,6
535,0.22,"""Indole C8""",12.011,oplsaa2008.lt,C,6
536,0.225,"""Indole C9""",12.011,oplsaa2008.lt,C,6
545,0.425,"""Quinoline C2""",12.011,oplsaa2008.lt,C,6
546,-0.359,"""Quinoline C3""",12.011,oplsaa2008.lt,C,6
547,-0.008,"""Quinoline C4""",12.011,oplsaa2008.lt,C,6
548,-0.197,"""Quinoline C5""",12.011,oplsaa2008.lt,C,6
549,-0.112,"""Quinoline C6""",12.011,oplsaa2008.lt,C,6
550,-0.07,"""Quinoline C7""",12.011,oplsaa2008.lt,C,6
551,-0.307,"""Quinoline C8""",12.011,oplsaa2008.lt,C,6
552,0.563,"""Quinoline C9""",12.011,oplsaa2008.lt,C,6
553,-0.051,"""Quinoline C10""",12.011,oplsaa2008.lt,C,6
562,0.679,"""Purine C2""",12.011,oplsaa2008.lt,C,6
564,0.736,"""Purine C4""",12.011,oplsaa2008.lt,C,6
565,0.038,"""Purine C5""",12.011,oplsaa2008.lt,C,6
566,0.343,"""Purine C6""",12.011,oplsaa2008.lt,C,6
568,0.452,"""Purine C8""",12.011,oplsaa2008.lt,C,6
575,0.242,"""Thiazole C2""",12.011,oplsaa2008.lt,C,6
577,0.228,"""Thiazole C4""",12.011,oplsaa2008.lt,C,6
578,-0.299,"""Thiazole C5""",12.011,oplsaa2008.lt,C,6
583,0.965,"""1,3,5-Triazine CH""",12.011,oplsaa2008.lt,C,6
585,0.13,"""Serotonin C5-OH""",12.011,oplsaa2008.lt,C,6
586,0.052,"""Serotonin CH2 on C3""",12.011,oplsaa2008.lt,C,6
588,0.392,"""1,10-Phenanthroline C2""",12.011,oplsaa2008.lt,C,6
589,-0.348,"""1,10-Phenanthroline C3""",12.011,oplsaa2008.lt,C,6
590,0.02,"""1,10-Phenanthroline C4""",12.011,oplsaa2008.lt,C,6
591,-0.042,"""1,10-Phenanthroline C12""",12.011,oplsaa2008.lt,C,6
592,0.347,"""1,10-Phenanthroline C11""",12.011,oplsaa2008.lt,C,6
593,-0.196,"""1,10-Phenanthroline C5""",12.011,oplsaa2008.lt,C,6
599,0.166,"""1-Methylimidazole C2""",12.011,oplsaa2008.lt,C,6
601,0.173,"""1-Methylimidazole C4""",12.011,oplsaa2008.lt,C,6
602,-0.395,"""1-Methylimidazole C5""",12.011,oplsaa2008.lt,C,6
603,-0.199,"""1-Methylimidazole CH3-""",12.011,oplsaa2008.lt,C,6
608,-0.139,"""1-Et Imidazole RCH2-""",12.011,oplsaa2008.lt,C,6
609,-0.079,"""1-iPr Imidazole R2CH-""",12.011,oplsaa2008.lt,C,6
610,0.099,"""1-MeO-Me-Imidazole CH2""",12.011,oplsaa2008.lt,C,6
611,-0.168,"""2-Me Pyridine CH3""",12.011,oplsaa2008.lt,C,6
612,-0.108,"""2-Et Pyridine CH2""",12.011,oplsaa2008.lt,C,6
613,-0.189,"""3-Me Pyridazine CH3""",12.011,oplsaa2008.lt,C,6
614,-0.129,"""3-Et Pyridazine CH2""",12.011,oplsaa2008.lt,C,6
615,-0.169,"""4-Me Pyrimidine CH3""",12.011,oplsaa2008.lt,C,6
616,-0.109,"""4-Et Pyrimidine CH2""",12.011,oplsaa2008.lt,C,6
617,-0.138,"""2-Me Pyrazine CH3""",12.011,oplsaa2008.lt,C,6
618,-0.078,"""2-Et Pyrazine CH2""",12.011,oplsaa2008.lt,C,6
619,-0.025,"""2-Me Pyrrole CH3""",12.011,oplsaa2008.lt,C,6
620,0.035,"""2-Et Pyrrole CH2""",12.011,oplsaa2008.lt,C,6
621,-0.038,"""2-Me Furan CH3""",12.011,oplsaa2008.lt,C,6
622,0.022,"""2-Et Furan CH2""",12.011,oplsaa2008.lt,C,6
625,0.523,"""6-Mercaptopurine C6""",12.011,oplsaa2008.lt,C,6
626,0.5,"""Beta-Lactam N-C=O""",12.011,oplsaa2008.lt,C,6
628,0.2275,"""Penicillin CH-N""",12.011,oplsaa2008.lt,C,6
629,0.14,"""Penicillin CH-CO""",12.011,oplsaa2008.lt,C,6
630,-0.008,"""3-Me Indole CH3""",12.011,oplsaa2008.lt,C,6
631,0.588,"""2-Phenyl Pyridine C2""",12.011,oplsaa2008.lt,C,6
632,-0.103,"""2-Phenyl Pyridine C2'""",12.011,oplsaa2008.lt,C,6
633,-0.332,"""2-Phenyl Pyridine C3""",12.011,oplsaa2008.lt,C,6
634,0.04,"""2-Phenyl Pyridine C3'""",12.011,oplsaa2008.lt,C,6
635,0.342,"""2-Phenyl Pyridine C4""",12.011,oplsaa2008.lt,C,6
636,-0.05,"""2-Phenyl Pyridine C4'""",12.011,oplsaa2008.lt,C,6
641,0.619,"""t-Butyl Cation C+""",12.011,oplsaa2008.lt,C,6
642,-0.395,"""t-Butyl Cation CH3-""",12.011,oplsaa2008.lt,C,6
649,-0.344,"""Cl..CH3..Cl- Sn2 TS""",12.011,oplsaa2008.lt,C,6
652,-0.12,"""Cyclopropane -CH2-""",12.011,oplsaa2008.lt,C,6
653,-0.06,"""Cyclopropane -CHR-""",12.011,oplsaa2008.lt,C,6
654,0.0,"""Cyclopropane -CR2-""",12.011,oplsaa2008.lt,C,6
655,-0.23,"""Cyclopentadienyl Anion""",12.011,oplsaa2008.lt,C,6
657,-0.099,"""Cyclopentadienyl Radical""",12.011,oplsaa2008.lt,C,6
659,0.22,"""Fluorobenzene CF""",12.011,oplsaa2008.lt,C,6
661,0.13,"""Hexafluorobenzene CF""",12.011,oplsaa2008.lt,C,6
665,0.15,"""TrifluoroMeBenzene C-CF3""",12.011,oplsaa2008.lt,C,6
666,0.45,"""TrifluoroMeBenzene CF3-""",12.011,oplsaa2008.lt,C,6
668,0.2,"""Difluorobenzene CF""",12.011,oplsaa2008.lt,C,6
670,0.2,"""Bromobenzene CBr""",12.011,oplsaa2008.lt,C,6
672,0.1,"""Iodobenzene CI""",12.011,oplsaa2008.lt,C,6
674,0.055,"""cProp/cBut Benzene C-Ar""",12.011,oplsaa2008.lt,C,6
676,0.065,"""Thiophenol C-SH""",12.011,oplsaa2008.lt,C,6
677,0.013,"""Benzamidine CG""",12.011,oplsaa2008.lt,C,6
678,-0.106,"""Benzamidine CD""",12.011,oplsaa2008.lt,C,6
679,-0.09,"""Benzamidine CE""",12.011,oplsaa2008.lt,C,6
680,-0.119,"""Benzamidine CZ""",12.011,oplsaa2008.lt,C,6
683,0.827,"""Benzamidine C+""",12.011,oplsaa2008.lt,C,6
688,-0.02,"""Neutral MeGdn CH3-""",12.011,oplsaa2008.lt,C,6
689,0.04,"""Neutral ARG CD""",12.011,oplsaa2008.lt,C,6
693,0.55,"""Neutral ARG CZ (>C=)""",12.011,oplsaa2008.lt,C,6
695,0.46,"""Alkyl Nitrile -CN""",12.011,oplsaa2008.lt,C,6
696,-0.08,"""Acetonitrile CH3-CN""",12.011,oplsaa2008.lt,C,6
697,-0.02,"""Alkyl Nitrile RCH2-CN""",12.011,oplsaa2008.lt,C,6
698,0.04,"""Alkyl Nitrile R2CH-CN""",12.011,oplsaa2008.lt,C,6
699,0.1,"""Alkyl Nitrile R3C-CN""",12.011,oplsaa2008.lt,C,6
703,0.02,"""Nitromethane CH3-NO2""",12.011,oplsaa2008.lt,C,6
705,0.08,"""Nitroalkane RCH2-NO2""",12.011,oplsaa2008.lt,C,6
706,0.14,"""Nitroalkane R2CH-NO2""",12.011,oplsaa2008.lt,C,6
707,0.2,"""Nitroalkane R3C-NO2""",12.011,oplsaa2008.lt,C,6
709,0.09,"""Nitrobenzene C-NO2""",12.011,oplsaa2008.lt,C,6
710,0.035,"""Benzonitrile -CH2-""",12.011,oplsaa2008.lt,C,6
713,0.86,"""Propylene Carbonate C=O""",12.011,oplsaa2008.lt,C,6
715,0.21,"""Propylene Carbonate CH2""",12.011,oplsaa2008.lt,C,6
716,0.16,"""Propylene Carbonate CH""",12.011,oplsaa2008.lt,C,6
717,-0.1,"""Propylene Carbonate CH3""",12.011,oplsaa2008.lt,C,6
723,-0.5081,"""Phosphonium CH3-PR3+""",12.011,oplsaa2008.lt,C,6
724,-0.008,"""Phosphonium RCH2-PR3+""",12.011,oplsaa2008.lt,C,6
733,0.0,"""Amine CH3-NH2""",12.011,oplsaa2008.lt,C,6
734,0.02,"""Amine CH3-NHR""",12.011,oplsaa2008.lt,C,6
735,0.03,"""Amine CH3-NR2""",12.011,oplsaa2008.lt,C,6
736,0.06,"""Amine RCH2-NH2""",12.011,oplsaa2008.lt,C,6
737,0.08,"""Amine RCH2-NHR""",12.011,oplsaa2008.lt,C,6
738,0.09,"""Amine RCH2-NR2""",12.011,oplsaa2008.lt,C,6
742,0.12,"""Amine R2CH-NH2""",12.011,oplsaa2008.lt,C,6
743,0.18,"""Amine R3C-NH2""",12.011,oplsaa2008.lt,C,6
744,0.14,"""Amine R2CH-NHR""",12.011,oplsaa2008.lt,C,6
745,0.15,"""Amine R2CH-NR2""",12.011,oplsaa2008.lt,C,6
746,0.18,"""Aniline C-NH2""",12.011,oplsaa2008.lt,C,6
747,0.2,"""N-Me Aniline C-NHR""",12.011,oplsaa2008.lt,C,6
748,0.21,"""N-DiMe Aniline C-NR2""",12.011,oplsaa2008.lt,C,6
749,0.115,"""Benzyl Amine -CH2NH2""",12.011,oplsaa2008.lt,C,6
750,0.175,"""Benzyl Amine -CHRNH2""",12.011,oplsaa2008.lt,C,6
751,0.235,"""Benzyl Amine -CR2NH2""",12.011,oplsaa2008.lt,C,6
752,0.195,"""Benzyl Ether -CH2OR""",12.011,oplsaa2008.lt,C,6
753,0.1525,"""Benzyl Sulfide -CH2SH""",12.011,oplsaa2008.lt,C,6
754,0.135,"""Benzyl Amine -CH2NHR""",12.011,oplsaa2008.lt,C,6
755,-0.21,"""Alkyne HCC-""",12.011,oplsaa2008.lt,C,6
757,0.01,"""Alkyne RCCH R w/ 2/3 H""",12.011,oplsaa2008.lt,C,6
758,0.01,"""Alkyne RCCH R w/ 1 H""",12.011,oplsaa2008.lt,C,6
759,0.01,"""Alkyne RCCH R w/ O H/Ph""",12.011,oplsaa2008.lt,C,6
761,0.45,"""A & G Sugar C1'""",12.011,oplsaa2008.lt,C,6
762,0.48,"""C Sugar C1'""",12.011,oplsaa2008.lt,C,6
763,0.51,"""U & T Sugar C1'""",12.011,oplsaa2008.lt,C,6
769,0.0,"""Alkyne RCCR""",12.011,oplsaa2008.lt,C,6
772,0.09,"""Ammonium CH3-NHR2+""",12.011,oplsaa2008.lt,C,6
773,0.15,"""Ammonium RCH2-NHR2+""",12.011,oplsaa2008.lt,C,6
774,0.21,"""Ammonium R2CH-NHR2+""",12.011,oplsaa2008.lt,C,6
775,0.27,"""Ammonium R3C-NHR2+""",12.011,oplsaa2008.lt,C,6
776,0.096,"""2-Phenyl Furan C2""",12.011,oplsaa2008.lt,C,6
777,-0.039,"""2-Phenyl Furan C3""",12.011,oplsaa2008.lt,C,6
778,0.027,"""2-Phenyl Furan C2'""",12.011,oplsaa2008.lt,C,6
779,0.011,"""2-Phenyl Furan C3'""",12.011,oplsaa2008.lt,C,6
781,-0.029,"""GLY Zwitterion CA""",12.011,oplsaa2008.lt,C,6
782,0.7,"""GLY Zwitterion C""",12.011,oplsaa2008.lt,C,6
787,0.02,"""Alkyl Fluoride RCH2-F""",12.011,oplsaa2008.lt,C,6
789,0.12,"""Alkyl Fluoride R2CH-F""",12.011,oplsaa2008.lt,C,6
790,0.22,"""Alkyl Fluoride R3C-F""",12.011,oplsaa2008.lt,C,6
791,0.36,"""Perfluoroalkane CF3-""",12.011,oplsaa2008.lt,C,6
792,0.24,"""Perfluoroalkane -CF2-""",12.011,oplsaa2008.lt,C,6
793,0.12,"""Perfluoroalkane >CF-""",12.011,oplsaa2008.lt,C,6
794,0.48,"""Tetrafluoromethane CF4""",12.011,oplsaa2008.lt,C,6
796,0.25,"""DifluoroMeBenzene -CHF2""",12.011,oplsaa2008.lt,C,6
798,-0.08,"""Fluoroacetate FCH2-COO-""",12.011,oplsaa2008.lt,C,6
799,-0.106,"""Chloroacetate ClCH2-COO-""",12.011,oplsaa2008.lt,C,6
801,-0.006,"""Alkyl Chloride RCH2-Cl""",12.011,oplsaa2008.lt,C,6
803,0.097,"""Alkyl Chloride R2CH-Cl""",12.011,oplsaa2008.lt,C,6
804,0.2,"""Alkyl Chloride R3C-Cl""",12.011,oplsaa2008.lt,C,6
806,-0.006,"""Alkyl Bromide RCH2-Br""",12.011,oplsaa2008.lt,C,6
808,0.097,"""Alkyl Bromide R2CH-Br""",12.011,oplsaa2008.lt,C,6
809,0.2,"""Alkyl Bromide R3C-Br""",12.011,oplsaa2008.lt,C,6
813,0.1,"""Trifluoroanisole C-OCF3""",12.011,oplsaa2008.lt,C,6
815,0.6,"""Trifluoroanisole -OCF3""",12.011,oplsaa2008.lt,C,6
818,-0.045,"""N-Me,N-PhAcetamide Cipso""",12.011,oplsaa2008.lt,C,6
819,0.145,"""Benzyl Amine -CH2NR2""",12.011,oplsaa2008.lt,C,6
820,0.888,"""Alkyl Hydroxamic Acid C""",12.011,oplsaa2008.lt,C,6
821,1.003,"""Aryl Hydroxamic Acid C""",12.011,oplsaa2008.lt,C,6
827,0.225,"""Benzyl Ether -CHROR""",12.011,oplsaa2008.lt,C,6
828,0.255,"""Benzyl Ether -CR2OR""",12.011,oplsaa2008.lt,C,6
829,-0.034,"""3-Phenyl Pyrrole C3""",12.011,oplsaa2008.lt,C,6
830,0.003,"""3-Phenyl Pyrrole C3'""",12.011,oplsaa2008.lt,C,6
831,0.3,"""4-Phenyl Imidazole C4""",12.011,oplsaa2008.lt,C,6
832,-0.04,"""4-Phenyl Imidazole C4'""",12.011,oplsaa2008.lt,C,6
833,-0.0575,"""Diphenylmethane Cipso""",12.011,oplsaa2008.lt,C,6
835,-0.07,"""Alkyl Iodide RCH2-I""",12.011,oplsaa2008.lt,C,6
836,0.03,"""Alkyl Iodide R2CH-I""",12.011,oplsaa2008.lt,C,6
837,0.13,"""Alkyl Iodide R3C-I""",12.011,oplsaa2008.lt,C,6
841,0.155,"""N-Ph Sulfonamide Cipso""",12.011,oplsaa2008.lt,C,6
842,-0.1,"""Benzoate C-COO-""",12.011,oplsaa2008.lt,C,6
844,0.218,"""N-Phenyl Urea Cipso""",12.011,oplsaa2008.lt,C,6
845,0.6,"""Tertiary Amide -CO-NR2""",12.011,oplsaa2008.lt,C,6
848,0.0,"""Tertiary Amide -NRCH3""",12.011,oplsaa2008.lt,C,6
849,0.06,"""Tertiary Amide -NRCH2R""",12.011,oplsaa2008.lt,C,6
850,0.12,"""Tertiary Amide -NRCHR2""",12.011,oplsaa2008.lt,C,6
851,0.18,"""Tertiary Amide -NRCR3""",12.011,oplsaa2008.lt,C,6
853,0.57,"""Tertiary Formamide C=O""",12.011,oplsaa2008.lt,C,6
856,0.02,"""B2-Peptide CA""",12.011,oplsaa2008.lt,C,6
857,-0.04,"""B3-Peptide CA Main/N-Ter""",12.011,oplsaa2008.lt,C,6
858,0.0,"""B3-Pep CB GLY Main/C-Ter""",12.011,oplsaa2008.lt,C,6
859,0.06,"""B3-Pep CB ALA Main/C-Ter""",12.011,oplsaa2008.lt,C,6
860,-0.07,"""B3-Pep CB PRO Main/C-Ter""",12.011,oplsaa2008.lt,C,6
861,-0.14,"""B3-Peptide CA C-Ter""",12.011,oplsaa2008.lt,C,6
862,0.17,"""B3-Peptide CB ALA N-Ter""",12.011,oplsaa2008.lt,C,6
863,0.11,"""B3-Peptide CB GLY N-Ter""",12.011,oplsaa2008.lt,C,6
864,0.15,"""B3-Peptide CB PRO N-Ter""",12.011,oplsaa2008.lt,C,6
865,0.17,"""B3-Peptide CE PRO N-Ter""",12.011,oplsaa2008.lt,C,6
871,-0.43,"""Methyl Silane CH3-Si""",12.011,oplsaa2008.lt,C,6
872,-0.37,"""Alkyl Silane RCH2-Si""",12.011,oplsaa2008.lt,C,6
873,-0.31,"""Alkyl Silane R2CH-Si""",12.011,oplsaa2008.lt,C,6
874,-0.25,"""Alkyl Silane R3C-Si""",12.011,oplsaa2008.lt,C,6
888,-0.05,"""Ammonium CH3-NR3+""",12.011,oplsaa2008.lt,C,6
889,0.05,"""Ammonium RCH2-NR3+""",12.011,oplsaa2008.lt,C,6
890,0.15,"""Ammonium R2CH-NR3+""",12.011,oplsaa2008.lt,C,6
891,0.25,"""Ammonium R3C-NR3+""",12.011,oplsaa2008.lt,C,6
894,0.135,"""Anilinium C-NR3+""",12.011,oplsaa2008.lt,C,6
896,0.155,"""Anilinium C-NHR2+""",12.011,oplsaa2008.lt,C,6
897,0.0,"""Triene R2-C= (mid C=C)""",12.011,oplsaa2008.lt,C,6
898,-0.115,"""Triene RH-C= (mid C=C)""",12.011,oplsaa2008.lt,C,6
900,-0.25,"""Allene/Ketene H2C=C=X""",12.011,oplsaa2008.lt,C,6
901,-0.1,"""Allene/Ketene HRC=C=X""",12.011,oplsaa2008.lt,C,6
902,0.05,"""Allene/Ketene R2C=C=X""",12.011,oplsaa2008.lt,C,6
903,-0.1,"""Allene =C=""",12.011,oplsaa2008.lt,C,6
904,0.2,"""Ketene =C=""",12.011,oplsaa2008.lt,C,6
906,0.088,"""N-Me-HIS CB""",12.011,oplsaa2008.lt,C,6
6,0.0,C  - C~   |,12.011,oplsaa2024.lt,C,6
54,-0.18,C  - CT   | n-CH3 all-atom C: alkanes,12.011,oplsaa2024.lt,C,6
55,-0.18,C  - CT   | iso-CH3 all-atom C: alkanes,12.011,oplsaa2024.lt,C,6
56,-0.18,C  - CT   | neo-CH3 all-atom C: alkanes,12.011,oplsaa2024.lt,C,6
57,-0.12,C  - CT   | CH2 all-atom C: alkanes,12.011,oplsaa2024.lt,C,6
58,-0.06,C  - CT   | CH all-atom C: alkanes,12.011,oplsaa2024.lt,C,6
59,0.0,C  - CT   | C all-atom C: alkanes,12.011,oplsaa2024.lt,C,6
61,-0.065,"C  - CT   | all-atom C: CH3, toluene",12.011,oplsaa2024.lt,C,6
62,-0.005,"C  - CT   | all-atom C: CH2, ethyl benzene",12.011,oplsaa2024.lt,C,6
